Year,Month,Day,Time,Temp1
2002,6,19,23:45,9.5
2002,6,20,00:45,9
2002,6,20,01:45,8.5
2002,6,20,02:45,8
2002,6,20,03:45,7.5
2002,6,20,04:45,6.5
2002,6,20,05:45,6
2002,6,20,06:45,5.5
2002,6,20,07:45,5.5
2002,6,20,08:45,6
2002,6,20,09:45,9.5
2002,6,20,10:45,14
2002,6,20,11:45,18.5
2002,6,20,12:45,21
2002,6,20,13:45,18.5
2002,6,20,14:45,18.5
2002,6,20,15:45,17.5
2002,6,20,16:45,16
2002,6,20,17:45,14
2002,6,20,18:45,12.5
2002,6,20,19:45,11.5
2002,6,20,20:45,11
2002,6,20,21:45,10
2002,6,20,22:45,10
2002,6,20,23:45,9
2002,6,21,00:45,8.5
2002,6,21,01:45,8.5
2002,6,21,02:45,9.5
2002,6,21,03:45,11
2002,6,21,04:45,11.5
2002,6,21,05:45,12
2002,6,21,06:45,12.5
2002,6,21,07:45,12.5
2002,6,21,08:45,13.5
2002,6,21,09:45,15.5
2002,6,21,10:45,18
2002,6,21,11:45,21
2002,6,21,12:45,23
2002,6,21,13:45,21.5
2002,6,21,14:45,22.5
2002,6,21,15:45,22
2002,6,21,16:45,21.5
2002,6,21,17:45,20
2002,6,21,18:45,19
2002,6,21,19:45,18
2002,6,21,20:45,17.5
2002,6,21,21:45,17
2002,6,21,22:45,17
2002,6,21,23:45,17
2002,6,22,00:45,16.5
2002,6,22,01:45,16.5
2002,6,22,02:45,16.5
2002,6,22,03:45,16
2002,6,22,04:45,15
2002,6,22,05:45,14
2002,6,22,06:45,13.5
2002,6,22,07:45,13
2002,6,22,08:45,12.5
2002,6,22,09:45,14.5
2002,6,22,10:45,17.5
2002,6,22,11:45,20.5
2002,6,22,12:45,22.5
2002,6,22,13:45,20.5
2002,6,22,14:45,21
2002,6,22,15:45,20
2002,6,22,16:45,18
2002,6,22,17:45,17
2002,6,22,18:45,15.5
2002,6,22,19:45,14.5
2002,6,22,20:45,14
2002,6,22,21:45,13.5
2002,6,22,22:45,14
2002,6,22,23:45,13.5
2002,6,23,00:45,13
2002,6,23,01:45,12.5
2002,6,23,02:45,12
2002,6,23,03:45,11.5
2002,6,23,04:45,10.5
2002,6,23,05:45,10
2002,6,23,06:45,10
2002,6,23,07:45,10.5
2002,6,23,08:45,11
2002,6,23,09:45,12
2002,6,23,10:45,13.5
2002,6,23,11:45,15.5
2002,6,23,12:45,16
2002,6,23,13:45,17.5
2002,6,23,14:45,18
2002,6,23,15:45,17.5
2002,6,23,16:45,16.5
2002,6,23,17:45,15
2002,6,23,18:45,14.5
2002,6,23,19:45,13.5
2002,6,23,20:45,13.5
2002,6,23,21:45,13
2002,6,23,22:45,13.5
2002,6,23,23:45,13
2002,6,24,00:45,12
2002,6,24,01:45,11.5
2002,6,24,02:45,11
2002,6,24,03:45,10.5
2002,6,24,04:45,10
2002,6,24,05:45,9.5
2002,6,24,06:45,9.5
2002,6,24,07:45,10
2002,6,24,08:45,10.5
2002,6,24,09:45,12
2002,6,24,10:45,14.5
2002,6,24,11:45,18.5
2002,6,24,12:45,21
2002,6,24,13:45,18.5
2002,6,24,14:45,19.5
2002,6,24,15:45,18.5
2002,6,24,16:45,17
2002,6,24,17:45,15.5
2002,6,24,18:45,14
2002,6,24,19:45,13
2002,6,24,20:45,12
2002,6,24,21:45,11
2002,6,24,22:45,10.5
2002,6,24,23:45,10
2002,6,25,00:45,9.5
2002,6,25,01:45,8.5
2002,6,25,02:45,8.5
2002,6,25,03:45,8
2002,6,25,04:45,7.5
2002,6,25,05:45,7.5
2002,6,25,06:45,7.5
2002,6,25,07:45,7
2002,6,25,08:45,7.5
2002,6,25,09:45,10.5
2002,6,25,10:45,14.5
2002,6,25,11:45,18.5
2002,6,25,12:45,21
2002,6,25,13:45,19
2002,6,25,14:45,19.5
2002,6,25,15:45,19
2002,6,25,16:45,17
2002,6,25,17:45,15
2002,6,25,18:45,14
2002,6,25,19:45,13
2002,6,25,20:45,11.5
2002,6,25,21:45,11
2002,6,25,22:45,10
2002,6,25,23:45,9.5
2002,6,26,00:45,9
2002,6,26,01:45,8.5
2002,6,26,02:45,8
2002,6,26,03:45,8
2002,6,26,04:45,8
2002,6,26,05:45,8
2002,6,26,06:45,8
2002,6,26,07:45,8.5
2002,6,26,08:45,10
2002,6,26,09:45,11.5
2002,6,26,10:45,12.5
2002,6,26,11:45,13.5
2002,6,26,12:45,13.5
2002,6,26,13:45,14
2002,6,26,14:45,14.5
2002,6,26,15:45,14
2002,6,26,16:45,13.5
2002,6,26,17:45,12
2002,6,26,18:45,11
2002,6,26,19:45,9.5
2002,6,26,20:45,8.5
2002,6,26,21:45,8
2002,6,26,22:45,7
2002,6,26,23:45,6.5
2002,6,27,00:45,6.5
2002,6,27,01:45,6
2002,6,27,02:45,6
2002,6,27,03:45,5
2002,6,27,04:45,4.5
2002,6,27,05:45,4
2002,6,27,06:45,4
2002,6,27,07:45,3.5
2002,6,27,08:45,4.5
2002,6,27,09:45,8.5
2002,6,27,10:45,12
2002,6,27,11:45,15
2002,6,27,12:45,18
2002,6,27,13:45,15
2002,6,27,14:45,15.5
2002,6,27,15:45,15
2002,6,27,16:45,13
2002,6,27,17:45,12
2002,6,27,18:45,11.5
2002,6,27,19:45,11.5
2002,6,27,20:45,11
2002,6,27,21:45,10
2002,6,27,22:45,10
2002,6,27,23:45,10
2002,6,28,00:45,10.5
2002,6,28,01:45,10
2002,6,28,02:45,9
2002,6,28,03:45,8.5
2002,6,28,04:45,8
2002,6,28,05:45,8.5
2002,6,28,06:45,8.5
2002,6,28,07:45,8
2002,6,28,08:45,9
2002,6,28,09:45,11
2002,6,28,10:45,13
2002,6,28,11:45,15
2002,6,28,12:45,18
2002,6,28,13:45,17
2002,6,28,14:45,16.5
